Id_solicitud,mes_solictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,Departamento,max_clas_riesg,nivel_educ
1279,201001,1,FAMILIAR,21,38518,0,12,851.55,0,4619.46,Santa Cruz,1,TECNICO
1280,201001,1,FAMILIAR,32,37858,11,12,1097.77,500,1704.69,Cochabamba,1,TECNICO
1281,201001,1,PROPIA,65,38808,0,6,28753,0,0,Santa Cruz,0,EDUCACION BASICA
1282,201001,1,PROPIA,64,37926,85,12,15000,6371.31,668.43,Santa Cruz,0,TECNICO
1283,201001,1,PROPIA,49,37377,14,12,2900,5918.42,5021.71,Cochabamba,1,TECNICO
1284,201001,1,FAMILIAR,23,39187,0,12,721.62,1300.43,2046.98,Santa Cruz,1,TECNICO
1285,201001,0,PROPIA,32,38473,0,12,1324.67,0,2609.61,Tarija,0,TECNICO
1286,201001,0,PROPIA,58,36892,12,12,1130,0,1973.42,Santa Cruz,0,TECNICO
1287,201001,1,FAMILIAR,47,36557,79,0,24765.12,54563.89,0,Santa Cruz,2,PROFESIONAL
1288,201001,1,FAMILIAR,27,37226,66,12,1715,4670.89,0,La Paz,0,PROFESIONAL
1289,201001,0,FAMILIAR,48,36251,87,12,3800,16699.83,0.54,La Paz,0,PROFESIONAL
1290,201002,1,FAMILIAR,33,36951,8,0,2200,13363.57,3698.36,La Paz,0,TECNICO
1291,201002,1,FAMILIAR,27,38231,13,0,2000,879.42,0,Santa Cruz,0,PROFESIONAL
1292,201002,1,FAMILIAR,30,37469,23,12,2250,3215.18,596.07,La Paz,1,PROFESIONAL
1293,201002,1,FAMILIAR,30,38322,0,10,3200,0,14219.46,La Paz,2,SUPERIOR
1294,201002,1,PROPIA,45,36161,0,12,2640,1100.53,0,La Paz,1,TECNICO
1295,201002,1,ALQUILADA,58,33329,67,1,16863,39494.82,0,La Paz,2,PROFESIONAL
1296,201002,1,PROPIA,51,31503,0,12,30000,0,0,La Paz,0,PROFESIONAL
1297,201002,1,PROPIA,30,38930,12,12,932.59,0,0,La Paz,0,TECNICO
1298,201002,1,FAMILIAR,28,38838,10,12,2000,6640,1659.07,La Paz,1,PROFESIONAL
1299,201002,1,FAMILIAR,47,37043,0,12,5008.17,16050,18012.26,La Paz,1,PROFESIONAL
1300,201002,1,FAMILIAR,22,38777,0,12,1021.85,2350,1046.09,La Paz,0,TECNICO
1301,201002,1,FAMILIAR,28,38657,0,12,1400,0,2745.35,Santa Cruz,0,TECNICO
1302,201002,0,PROPIA,40,32843,92,12,13000,3754.73,0,La Paz,0,PROFESIONAL
1303,201002,1,FAMILIAR,36,37956,23,12,1875,0,2161.7,La Paz,0,EDUCACION BASICA
1304,201002,1,FAMILIAR,35,39577,21,10,2550,6902.67,0,La Paz,2,PROFESIONAL
1305,201002,1,FAMILIAR,27,39617,0,12,930,3800,2734.84,Santa Cruz,0,PROFESIONAL
1306,201002,1,FAMILIAR,39,35462,63,12,2400,7430.76,0,La Paz,0,PROFESIONAL
1307,201002,1,PROPIA,51,38412,0,12,3500,7322.28,10547.96,La Paz,0,PROFESIONAL
1308,201002,1,PROPIA,24,39186,0,9,960.6,0,1427.86,Santa Cruz,0,TECNICO
1309,201002,1,FAMILIAR,32,38412,25,12,3200,2106.72,0,La Paz,2,PROFESIONAL
1310,201002,0,PROPIA,49,36526,44,3,30000,0,0,La Paz,0,SIN EDUCACION
1311,201002,1,FAMILIAR,53,37316,28,12,17500,0,369.68,La Paz,1,PROFESIONAL
1312,201002,0,FAMILIAR,36,38961,69,12,4311,29641.24,0,La Paz,1,PROFESIONAL
1313,201002,0,FAMILIAR,24,36526,19,12,2100,2260,629.66,Santa Cruz,0,TECNICO
1314,201002,0,FAMILIAR,41,38108,25,12,1200,4550,2482.08,Santa Cruz,0,PROFESIONAL
1315,201002,1,PROPIA,34,35431,101,12,30000,118500,32849.27,La Paz,0,PROFESIONAL
1316,201002,0,FAMILIAR,51,34820,92,12,10000,4124.92,3395.95,La Paz,0,PROFESIONAL
1317,201002,1,FAMILIAR,25,38894,0,3,3000,1024.24,45697.52,Santa Cruz,0,PROFESIONAL
1318,201002,1,FAMILIAR,39,37438,0,3,3546,75.42,0,La Paz,0,PROFESIONAL
1319,201002,1,FAMILIAR,43,36220,58,0,15269.05,4002.63,0,La Paz,2,PROFESIONAL
1320,201002,0,FAMILIAR,30,37926,11,12,5300,1547.1,1593.15,La Paz,0,PROFESIONAL
1321,201002,1,FAMILIAR,38,39232,0,11,1000,0,2922.62,Santa Cruz,4,TECNICO
1322,201002,1,PROPIA,29,37987,54,12,15900,81982.81,57094.38,La Paz,0,PROFESIONAL
1323,201002,1,FAMILIAR,57,39435,0,12,1456.97,0,5757.24,Santa Cruz,0,EDUCACION BASICA
1324,201002,1,FAMILIAR,49,39114,5,9,2800,1400,11473.49,La Paz,0,PROFESIONAL
1325,201002,0,FAMILIAR,48,38353,63,12,1000,73588.8,17287.34,La Paz,0,PROFESIONAL
1326,201002,0,PROPIA,23,39142,11,12,2245.74,5104.86,18475.97,Potosi,0,TECNICO
1327,201002,0,FAMILIAR,27,37165,28,0,2300,951.5,334.09,La Paz,0,PROFESIONAL
1328,201002,1,FAMILIAR,24,39386,0,12,712.8,0,2720.43,Cochabamba,0,TECNICO
1329,201002,1,FAMILIAR,46,39234,10,12,4800,9127.81,453.15,Santa Cruz,4,PROFESIONAL
1330,201002,1,FAMILIAR,28,38838,12,12,2200,3625,13814.29,Santa Cruz,0,PROFESIONAL
1331,201002,1,FAMILIAR,39,36831,33,12,3100,1878.54,16306.89,Cochabamba,0,PROFESIONAL
1332,201002,1,FAMILIAR,26,38473,30,12,2100,3086.55,464.54,La Paz,1,PROFESIONAL
1333,201002,1,FAMILIAR,25,39387,0,10,1570,2468.76,2876.69,Santa Cruz,0,TECNICO
1334,201002,0,PROPIA,54,33970,87,12,30000,7480.16,1918.67,La Paz,0,PROFESIONAL
1335,201002,0,FAMILIAR,39,38727,12,12,769.27,2580.65,4431.6,La Paz,0,PROFESIONAL
1336,201002,0,FAMILIAR,33,36465,77,12,3600,0,4147.15,Santa Cruz,0,PROFESIONAL
1337,201002,1,FAMILIAR,37,39965,29,12,2800,1500,9198.16,Santa Cruz,0,TECNICO
1338,201002,1,FAMILIAR,53,38139,9,12,1300,0,383.52,Cochabamba,0,TECNICO
1339,201002,1,FAMILIAR,34,37945,0,12,3533.34,0,3852.28,Santa Cruz,0,TECNICO
1340,201002,1,FAMILIAR,21,38869,0,12,5000,0,9.73,La Paz,0,EDUCACION BASICA
1341,201002,1,FAMILIAR,37,38565,12,0,3975,13036.93,0,Santa Cruz,0,PROFESIONAL
1342,201002,1,FAMILIAR,31,36404,0,4,2501.8,5047.14,10406.95,Santa Cruz,0,PROFESIONAL
1343,201002,0,OTRAS,27,38680,29,12,1779.22,1300,5000,Santa Cruz,0,TECNICO
1344,201002,1,PROPIA,36,36220,15,0,30000,3943.04,7314.12,Santa Cruz,1,PROFESIONAL
1345,201002,0,PROPIA,38,34639,26,12,1313.5,6647.09,7989.47,Santa Cruz,1,PROFESIONAL
1346,201002,1,PROPIA,30,39535,0,12,2486.41,0,2074.49,La Paz,0,TECNICO
1347,201002,1,PROPIA,36,37917,0,12,769.67,1155,5815.34,Cochabamba,0,TECNICO
1348,201002,0,FAMILIAR,36,38429,43,12,4809.19,10445,10596.08,La Paz,0,PROFESIONAL
1349,201002,1,PROPIA,55,33390,0,6,30000,0,0,La Paz,0,PROFESIONAL
1350,201002,0,FAMILIAR,29,38169,9,12,2708.44,1435.75,1081.46,La Paz,0,PROFESIONAL
1351,201002,1,PROPIA,33,38550,0,12,1354.53,2790.69,9166.7,Potosi,1,TECNICO
1352,201002,1,FAMILIAR,45,38231,15,12,800,395.1,392.36,Sucre,0,TECNICO
1353,201002,0,FAMILIAR,32,36586,15,0,4500,14940.16,60.3,La Paz,0,EDUCACION BASICA
1354,201002,1,FAMILIAR,28,39142,6,7,646.25,1500,1135.09,La Paz,0,TECNICO
1355,201002,0,PROPIA,33,38261,0,12,1800,5134.69,0,Santa Cruz,0,PROFESIONAL
1356,201002,1,PROPIA,20,38749,9,12,2500,11991.1,2870.85,La Paz,0,SUPERIOR
1357,201002,1,FAMILIAR,40,35977,19,3,5563,5368.8,40464.27,Cochabamba,1,PROFESIONAL
1358,201002,1,FAMILIAR,49,38596,115,12,3682.68,6070,2428.01,Santa Cruz,2,PROFESIONAL
1359,201002,0,PROPIA,33,37561,60,12,4700,18281.69,2759.98,La Paz,0,PROFESIONAL
1360,201002,1,FAMILIAR,38,35704,16,12,3000,28414.81,3463.99,La Paz,0,PROFESIONAL
1361,201002,0,PROPIA,43,39052,24,12,1288.39,2900,4819.81,Potosi,0,TECNICO
1362,201002,1,FAMILIAR,50,28126,100,0,5650,15689.85,5881.08,La Paz,1,PROFESIONAL
1363,201002,1,FAMILIAR,32,38018,6,12,1200,1638.96,139.42,La Paz,0,TECNICO
1364,201002,1,FAMILIAR,26,37865,7,12,1444.53,500,3022.84,Santa Cruz,0,TECNICO
1365,201002,1,FAMILIAR,27,36434,7,8,800,2300,1808.61,La Paz,0,TECNICO
1366,201002,1,FAMILIAR,33,38473,0,12,760,0,3028.44,Santa Cruz,0,TECNICO
1367,201002,1,FAMILIAR,50,38322,82,12,6700,25014.96,0,La Paz,2,PROFESIONAL
1368,201002,1,FAMILIAR,42,38842,0,12,1206.88,0,1969.79,Cochabamba,0,TECNICO
1369,201002,1,PROPIA,53,28491,64,12,3880,7008.68,379.74,Santa Cruz,0,TECNICO
1370,201002,1,OTRAS,30,36748,0,12,824.93,1755,1434.9,Santa Cruz,0,TECNICO
1371,201002,0,PROPIA,57,29403,87,12,5900,4631.69,7566.9,Santa Cruz,1,PROFESIONAL
1372,201002,1,FAMILIAR,26,39639,0,12,649.75,0,820.18,La Paz,0,TECNICO
1373,201002,1,PROPIA,30,37911,0,12,954.05,0,3493.94,Cochabamba,0,EDUCACION BASICA
1374,201002,1,FAMILIAR,30,38412,0,12,1000,0,1713.14,Santa Cruz,0,EDUCACION BASICA
1375,201002,1,FAMILIAR,42,37408,8,12,1916,0,7231.78,La Paz,0,TECNICO
1376,201002,1,PROPIA,31,38009,42,12,733.1,2429.6,490.62,Cochabamba,1,TECNICO
1377,201002,1,FAMILIAR,27,38353,9,12,750,172.98,0,La Paz,0,EDUCACION BASICA
1378,201002,1,PROPIA,43,38749,0,12,3563.68,0,20614.89,Santa Cruz,0,TECNICO
1379,201002,1,FAMILIAR,33,39338,0,12,1298.25,0,4487.38,Santa Cruz,0,TECNICO
1380,201002,1,FAMILIAR,49,36861,0,12,2500,3029.65,5550.66,Santa Cruz,1,PROFESIONAL
1381,201002,1,FAMILIAR,29,36770,0,0,4000,5585,13741.23,La Paz,0,PROFESIONAL
1382,201002,1,PROPIA,30,38838,0,12,3500,1155,1670.36,Santa Cruz,0,PROFESIONAL
1383,201002,1,PROPIA,44,38322,41,12,2000,647.12,3462.59,La Paz,2,PROFESIONAL
1384,201002,1,PROPIA,43,36897,0,0,6500,50575,57094.38,Santa Cruz,0,PROFESIONAL
1385,201002,1,FAMILIAR,59,28581,104,12,3462.64,2450,23890.3,La Paz,4,PROFESIONAL
1386,201002,0,FAMILIAR,31,37653,53,3,4358,9.2,2126.11,Sucre,1,PROFESIONAL
1387,201002,1,FAMILIAR,30,36892,0,6,8500,300,8243.67,Cochabamba,1,PROFESIONAL
1388,201002,1,FAMILIAR,33,37408,45,0,994,6800,4259.09,Cochabamba,2,PROFESIONAL
1389,201002,1,PROPIA,28,37956,29,12,23600,46726.91,33320.11,Santa Cruz,0,PROFESIONAL
1390,201002,0,FAMILIAR,26,38565,57,12,2100,0,2431.56,La Paz,4,PROFESIONAL
1391,201002,1,FAMILIAR,61,37591,0,9,1200,0,3235.4,Cochabamba,0,TECNICO
1392,201002,1,PROPIA,35,37273,0,12,1806,0,3035.8,Santa Cruz,0,TECNICO
1393,201002,1,FAMILIAR,31,37653,0,12,2486.19,2452.41,3755.22,Santa Cruz,2,TECNICO
1394,201002,1,FAMILIAR,28,39508,13,6,2050,6601.89,460.82,La Paz,1,PROFESIONAL
1395,201002,1,PROPIA,39,36220,34,12,2034,4216.91,2275.88,La Paz,1,PROFESIONAL
1396,201002,1,PROPIA,52,36951,0,12,4500,8386.37,0,La Paz,0,SUPERIOR
1397,201002,1,PROPIA,36,35370,103,12,19250,43000,32180.15,Santa Cruz,1,PROFESIONAL
1398,201002,1,FAMILIAR,55,38261,17,0,2069,1525,362.05,Santa Cruz,2,TECNICO
1399,201002,1,FAMILIAR,25,38777,20,12,2500,7347.25,646.51,La Paz,0,TECNICO
1400,201002,0,PROPIA,39,39114,0,12,1148.31,0,1279.78,Santa Cruz,0,TECNICO
1401,201002,1,FAMILIAR,27,38504,0,11,1600,0,4119.59,Tarija,0,PROFESIONAL
1402,201002,0,FAMILIAR,57,25600,12,12,2440,500,446.37,La Paz,0,TECNICO
1403,201002,1,FAMILIAR,28,38869,10,5,2150,4800,4348.97,Cochabamba,0,PROFESIONAL
1404,201002,0,FAMILIAR,25,38899,11,12,2100,1500,1415.81,Santa Cruz,0,SUPERIOR
1405,201002,0,PROPIA,49,37073,106,12,20000,42992,57094.38,La Paz,0,PROFESIONAL
1406,201002,1,FAMILIAR,51,36526,20,0,2100,2000,16670.5,Santa Cruz,1,TECNICO
1407,201002,1,FAMILIAR,42,37500,0,12,2200,4882.9,0,La Paz,0,EDUCACION BASICA
1408,201002,0,FAMILIAR,27,38261,11,12,4180,824.02,177.65,La Paz,0,PROFESIONAL
1409,201002,0,PROPIA,47,38353,0,12,3000,30950.28,7861.98,La Paz,0,PROFESIONAL
1410,201002,1,FAMILIAR,42,31138,0,11,1353.59,516.93,338.87,Santa Cruz,0,TECNICO
1411,201002,1,FAMILIAR,52,36526,15,12,2100,0,0,La Paz,0,TECNICO
1412,201002,1,FAMILIAR,40,34912,16,12,4920,1840.6,101.83,Santa Cruz,0,PROFESIONAL
1413,201002,1,FAMILIAR,34,38384,0,12,1300,1000,2106.35,La Paz,0,TECNICO
1414,201003,1,FAMILIAR,30,37653,18,12,950,0,0,La Paz,0,TECNICO
1415,201003,1,FAMILIAR,35,38565,0,12,3000,13157.95,9923.85,La Paz,0,PROFESIONAL
1416,201003,1,FAMILIAR,50,37438,48,12,10500,7205.16,5972.38,La Paz,4,PROFESIONAL
1417,201003,0,FAMILIAR,40,38991,12,12,1250,500,3198.66,Santa Cruz,0,TECNICO
1418,201003,0,PROPIA,42,36678,112,12,30000,121543.4,9252.92,La Paz,0,PROFESIONAL
1419,201003,1,FAMILIAR,34,37881,56,12,2687.42,0,1733.78,La Paz,0,PROFESIONAL
1420,201003,0,FAMILIAR,33,35612,79,12,5668,866.57,0,La Paz,0,PROFESIONAL
1421,201003,1,FAMILIAR,30,38261,0,1,2000,2587.63,1431.54,La Paz,0,PROFESIONAL
1422,201003,1,FAMILIAR,23,39264,0,10,1200,0,7297.83,La Paz,0,TECNICO
1423,201003,1,FAMILIAR,35,37774,0,12,833.84,360,5158.63,La Paz,4,SUPERIOR
1424,201003,1,FAMILIAR,30,38504,13,12,3500,1609.76,3581.77,Cochabamba,0,PROFESIONAL
1425,201003,1,FAMILIAR,41,37469,104,12,2855.54,48816.11,1003.83,La Paz,2,PROFESIONAL
1426,201003,1,PROPIA,37,37942,0,8,689.37,0,2814.64,Santa Cruz,2,TECNICO
1427,201003,1,FAMILIAR,57,35643,102,12,4380,5750,1255.51,La Paz,2,PROFESIONAL
1428,201003,0,FAMILIAR,42,38411,36,12,1337.01,0,3771.38,Santa Cruz,0,TECNICO
1429,201003,0,FAMILIAR,28,36526,0,12,1500,6365.69,6276.19,La Paz,1,TECNICO
1430,201003,1,OTRAS,25,39083,0,12,799.07,0,3110.84,La Paz,0,TECNICO
1431,201003,1,FAMILIAR,45,38353,61,8,9000,76389.16,0,La Paz,0,PROFESIONAL
1432,201003,1,FAMILIAR,24,39182,0,12,1625.44,3670.96,5434.41,La Paz,1,SUPERIOR
1433,201003,1,FAMILIAR,36,36656,18,12,4163.53,9298,31104.8,La Paz,0,TECNICO
1434,201003,1,PROPIA,38,34547,47,12,5500,18445.29,12430.71,La Paz,1,PROFESIONAL
1435,201003,0,PROPIA,47,37257,0,12,5000,1183.26,0,La Paz,2,PROFESIONAL
1436,201003,1,FAMILIAR,29,38353,0,12,8300,0,0,Cochabamba,0,TECNICO
1437,201003,1,PROPIA,38,39479,16,12,4200,500,4869.07,Potosi,2,EDUCACION BASICA
1438,201003,1,PROPIA,32,38626,0,12,2636.18,1500,22918.34,La Paz,1,PROFESIONAL
1439,201003,1,FAMILIAR,33,37410,0,12,1187.35,3514.54,1791.17,La Paz,1,TECNICO
1440,201003,1,FAMILIAR,40,39173,122,12,16241,29300,57094.38,Santa Cruz,0,PROFESIONAL
1441,201003,1,FAMILIAR,23,39084,0,12,1153.78,0,1736.23,Santa Cruz,0,TECNICO
1442,201003,0,PROPIA,50,31017,117,12,8069.34,27135,3710.46,Santa Cruz,0,PROFESIONAL
1443,201003,1,FAMILIAR,35,34669,0,12,670.17,0,3381.9,Santa Cruz,0,TECNICO
1444,201003,1,PROPIA,57,37742,0,12,2500,3071.71,0,La Paz,2,PROFESIONAL
1445,201003,1,FAMILIAR,52,27729,0,5,5324.69,5583.95,4734.41,Santa Cruz,1,PROFESIONAL
1446,201003,1,OTRAS,46,38285,0,12,967.18,6000,19962.08,Santa Cruz,0,TECNICO
1447,201003,1,FAMILIAR,42,36342,0,12,7837.2,1870,0,La Paz,1,TECNICO
1448,201003,1,FAMILIAR,35,36526,0,12,6300,0,0,Santa Cruz,0,TECNICO
1449,201003,1,FAMILIAR,30,38353,13,12,1480,849.15,1498.48,Cochabamba,1,TECNICO
1450,201003,0,FAMILIAR,39,36647,0,0,10000,2470,42485.58,Tarija,0,PROFESIONAL
1451,201003,1,FAMILIAR,30,39356,0,12,3350,0,10423.77,La Paz,0,PROFESIONAL
1452,201003,1,PROPIA,28,38322,0,12,2100,448.18,1313.87,Potosi,2,PROFESIONAL
1453,201003,0,FAMILIAR,45,37043,81,12,7164.41,2087.14,187.34,Santa Cruz,2,PROFESIONAL
1454,201003,0,FAMILIAR,29,38078,0,12,905.76,350,1814.11,La Paz,0,TECNICO
1455,201003,0,FAMILIAR,24,39022,14,12,2100,3480,1061.71,La Paz,0,SUPERIOR
1456,201003,1,FAMILIAR,48,38353,0,12,4900,338.6,3939.9,Cochabamba,1,TECNICO
1457,201003,1,FAMILIAR,43,38991,0,12,2550,0,0,Cochabamba,2,PROFESIONAL
1458,201003,0,PROPIA,24,38600,0,12,1272.95,0,4103.82,Santa Cruz,0,TECNICO
1459,201003,1,FAMILIAR,41,38899,0,12,2220,3885,5287.43,Cochabamba,1,TECNICO
1460,201003,1,FAMILIAR,33,38874,6,12,2650.22,8704.94,7381.06,La Paz,0,PROFESIONAL
1461,201003,1,FAMILIAR,25,38355,12,12,1309.35,7368.54,3424.83,Santa Cruz,0,TECNICO
1462,201003,1,PROPIA,54,36192,82,0,8000,44810.4,7199.27,La Paz,1,PROFESIONAL
1463,201003,0,FAMILIAR,29,38869,15,12,4200,186.22,1075.17,La Paz,0,PROFESIONAL
1464,201003,0,PROPIA,32,36161,0,8,5000,242.23,9481.83,Santa Cruz,0,TECNICO
1465,201003,0,PROPIA,33,34304,95,12,4800,17470.75,0,La Paz,0,TECNICO
1466,201003,1,PROPIA,32,36770,20,12,2050,3210.22,0,La Paz,2,TECNICO
1467,201003,1,FAMILIAR,26,38384,17,12,2300,6606.13,1038.53,La Paz,3,PROFESIONAL
1468,201003,1,FAMILIAR,29,38047,25,12,5500,8385.03,982.99,La Paz,1,PROFESIONAL
1469,201003,1,FAMILIAR,30,35125,10,12,5522,75644.25,36917.1,La Paz,1,PROFESIONAL
1470,201003,1,FAMILIAR,37,38412,77,12,2000,7876.03,4433.85,La Paz,1,PROFESIONAL
1471,201003,1,FAMILIAR,36,39264,61,11,3500,4500,7768.3,La Paz,0,PROFESIONAL
1472,201003,1,ALQUILADA,40,38808,45,0,6500,16507.17,0,Santa Cruz,1,PROFESIONAL
1473,201003,1,FAMILIAR,43,37561,0,12,2600,0,7639.39,La Paz,0,TECNICO
1474,201003,1,FAMILIAR,35,38596,0,12,1169.8,0,0.73,Santa Cruz,0,PROFESIONAL
1475,201003,1,PROPIA,31,38930,19,9,4250,3500,2710.81,Cochabamba,0,TECNICO
1476,201003,1,OTRAS,21,38565,0,12,2085.06,0,1549.39,Santa Cruz,0,TECNICO
1477,201003,1,FAMILIAR,25,39083,0,12,1071.59,0,1087.91,Santa Cruz,0,TECNICO
1478,201003,1,FAMILIAR,22,39141,0,10,790.22,0,1525.97,Santa Cruz,0,TECNICO
1479,201003,1,FAMILIAR,21,39291,0,12,912.7,1056,2214.64,Cochabamba,0,TECNICO
1480,201003,0,FAMILIAR,33,35765,94,12,10365,6680.09,535.15,La Paz,0,PROFESIONAL
1481,201003,1,FAMILIAR,31,37926,10,12,2400,8172.89,3031.18,La Paz,2,TECNICO
1482,201003,1,FAMILIAR,53,35496,76,12,7238.42,9862,24979.06,La Paz,2,TECNICO
1483,201003,1,FAMILIAR,27,38504,28,12,3000,6543.54,1210.04,La Paz,2,PROFESIONAL
1484,201003,0,FAMILIAR,24,38261,31,12,2100,3183.36,1402.58,La Paz,0,SUPERIOR
1485,201003,1,FAMILIAR,30,38292,0,7,15926,300,26982.92,La Paz,1,EDUCACION BASICA
1486,201003,0,PROPIA,67,23775,8,0,5600,89189.83,1044.78,La Paz,0,PROFESIONAL
1487,201003,1,FAMILIAR,37,38108,12,12,2457.77,2277.5,731.73,Santa Cruz,0,PROFESIONAL
1488,201003,0,FAMILIAR,38,35916,16,12,5000,2525,57094.38,Santa Cruz,0,PROFESIONAL
1489,201003,1,PROPIA,24,38869,18,12,641.77,0,2599.24,Cochabamba,3,TECNICO
1490,201003,1,FAMILIAR,27,39022,25,12,700,6780.11,100.46,La Paz,1,TECNICO
1491,201003,0,FAMILIAR,33,38471,20,12,1761.57,3696.78,3897.27,La Paz,0,PROFESIONAL
1492,201003,0,FAMILIAR,49,36069,98,12,2300,21627.61,1299.37,Santa Cruz,0,PROFESIONAL
1493,201003,0,FAMILIAR,29,37500,28,12,2500,8614.3,179.68,La Paz,1,PROFESIONAL
1494,201003,0,FAMILIAR,53,34608,57,12,8750,141.94,637.72,La Paz,0,PROFESIONAL
1495,201003,0,FAMILIAR,29,37987,54,12,2100,20300,1166.44,La Paz,0,PROFESIONAL
1496,201003,1,PROPIA,31,36465,45,12,1059.96,500,3635.69,Sucre,2,TECNICO
1497,201003,0,FAMILIAR,36,39692,0,12,3955.98,0,2518.98,La Paz,0,TECNICO
1498,201003,1,FAMILIAR,26,38842,7,12,673.73,1200,5383.63,La Paz,1,TECNICO
1499,201003,1,PROPIA,51,37622,0,11,1100,0,238.04,Santa Cruz,0,TECNICO
1500,201003,0,FAMILIAR,30,39114,1,12,2422.65,6100,0,La Paz,4,SUPERIOR
1501,201003,1,FAMILIAR,26,38412,12,12,2052.84,5381.54,13621.85,La Paz,1,PROFESIONAL
1502,201003,1,FAMILIAR,26,39217,6,12,1430.29,1040,1992.57,La Paz,0,TECNICO
1503,201003,1,FAMILIAR,29,38999,0,12,973.36,982.08,1364.99,La Paz,0,TECNICO
1504,201003,0,FAMILIAR,40,38200,93,12,2500,8262,5134.2,La Paz,0,SUPERIOR
1505,201003,1,FAMILIAR,36,38869,61,12,3000,15193.57,3091.61,La Paz,0,PROFESIONAL
1506,201003,1,PROPIA,52,32905,0,7,2000,0,0,Santa Cruz,0,TECNICO
1507,201003,1,FAMILIAR,33,38534,10,8,2372,3979.12,6592,Santa Cruz,0,TECNICO
1508,201003,1,FAMILIAR,36,38156,0,1,9010.24,1995.87,21819.36,La Paz,1,TECNICO
1509,201004,1,PROPIA,38,38353,6,11,2600.55,2900,361.53,Santa Cruz,1,TECNICO
1510,201004,1,PROPIA,34,38664,24,12,1351.99,3381,3769.03,Cochabamba,0,TECNICO
1511,201004,0,FAMILIAR,32,36526,0,12,2100,1665,0,Santa Cruz,2,TECNICO
1512,201004,1,PROPIA,34,38139,0,5,5635,21557.4,57094.38,Santa Cruz,0,PROFESIONAL
1513,201004,0,OTRAS,34,38443,24,12,1858.37,2600,1289.19,Santa Cruz,0,PROFESIONAL
1514,201004,0,PROPIA,41,37742,74,12,5600,18700,57094.38,Santa Cruz,0,TECNICO
1515,201004,1,PROPIA,31,36312,0,12,1500,0,0,La Paz,0,TECNICO
1516,201004,1,FAMILIAR,26,39713,5,10,881.31,800,1050.32,La Paz,0,TECNICO
1517,201004,1,FAMILIAR,41,37742,40,12,2800,20384,17758.64,La Paz,1,PROFESIONAL
1518,201004,0,PROPIA,36,38306,24,12,5137.37,26600,26909.47,Santa Cruz,0,PROFESIONAL
1519,201004,1,FAMILIAR,33,36526,75,9,2800,14237.01,11805.97,La Paz,1,PROFESIONAL
1520,201004,1,FAMILIAR,27,38777,0,12,1800,0,17628.98,Santa Cruz,0,TECNICO
1521,201004,1,FAMILIAR,33,39022,14,12,1730,1100,2869.13,La Paz,0,TECNICO
1522,201004,1,FAMILIAR,32,32874,81,12,15500,50709.01,0,Santa Cruz,0,PROFESIONAL
1523,201004,1,FAMILIAR,32,39276,0,12,779.86,0,1854.17,Sucre,0,TECNICO
1524,201004,1,PROPIA,48,33970,97,12,1700,2250.24,2264.1,Santa Cruz,1,TECNICO
1525,201004,1,FAMILIAR,25,39469,0,12,953.13,735,3573.62,Santa Cruz,0,SUPERIOR
1526,201004,0,PROPIA,34,37987,74,12,4700,2658.33,733.94,La Paz,1,PROFESIONAL
1527,201004,1,FAMILIAR,30,39083,10,9,1300,14106.69,1742.21,La Paz,1,PROFESIONAL
1528,201004,1,FAMILIAR,24,39083,2,12,1200,2435,3138.64,La Paz,0,PROFESIONAL
1529,201004,1,PROPIA,25,38201,0,12,924.47,1123.3,1255.37,Santa Cruz,1,TECNICO
1530,201004,0,PROPIA,30,38384,31,12,4700,9380,830.04,Santa Cruz,0,PROFESIONAL
1531,201004,1,FAMILIAR,47,37257,8,12,814.46,0,1776.25,La Paz,0,TECNICO
1532,201004,1,FAMILIAR,28,38626,0,12,1200,1094.63,4596.8,Santa Cruz,1,TECNICO
1533,201004,0,FAMILIAR,37,37316,22,12,1600,3371.61,0,Santa Cruz,1,PROFESIONAL
1534,201004,1,FAMILIAR,43,37469,0,12,1700,0,0,Santa Cruz,0,TECNICO
1535,201004,1,FAMILIAR,37,35278,0,12,1396.67,0,6561.13,Cochabamba,0,PROFESIONAL
1536,201004,1,PROPIA,34,38808,13,12,1016.17,1600,166.8,Santa Cruz,0,TECNICO
1537,201004,1,PROPIA,34,38657,60,12,4000,6613.19,8967.02,La Paz,1,PROFESIONAL
1538,201004,1,FAMILIAR,28,37773,26,0,2000,700.52,0,Santa Cruz,1,PROFESIONAL
1539,201004,1,PROPIA,27,39356,43,12,2171,3566,17133.31,La Paz,0,TECNICO
1540,201004,1,FAMILIAR,37,38930,30,12,2400,3828.99,445.14,La Paz,1,SIN EDUCACION
1541,201004,1,FAMILIAR,34,39508,47,6,4400,3500,2879.18,Cochabamba,3,PROFESIONAL
1542,201004,0,PROPIA,32,35339,111,12,8000,32180,50939.12,La Paz,0,PROFESIONAL
1543,201004,1,FAMILIAR,29,38777,48,12,3417,4000,1364.99,La Paz,0,PROFESIONAL
1544,201004,1,PROPIA,24,39114,0,9,900,0,1070.25,La Paz,0,TECNICO
1545,201004,1,FAMILIAR,28,38657,23,8,2100,1408.18,705.3,La Paz,2,PROFESIONAL
